datetime,txn
2018-03-01 09:53:11,771, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,788, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,822, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,843, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,893, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,894, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,969, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:11,981, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,050, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,073, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,154, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,164, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,220, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,271, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,305, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,330, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,412, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,420, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,487, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,516, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,518, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,538, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,568, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,591, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,605, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,625, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,670, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,681, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,727, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,744, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,784, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,799, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,846, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,857, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,894, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,911, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,920, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,942, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,958, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:12,989, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,007, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,057, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,061, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,096, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,159, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,166, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,199, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,213, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,224, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,232, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,263, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,272, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,316, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,327, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,344, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,365, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,377, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,378, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,419, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,422, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,434, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,447, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,466, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,483, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,483, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,511, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,544, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,548, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,564, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,599, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,609, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,618, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,647, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,662, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,692, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,746, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,749, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,802, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,810, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,858, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,868, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,908, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,945, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,992, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:13,996, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,002, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,038, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,050, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,089, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,095, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,099, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,152, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,169, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,200, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,224, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,232, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,233, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,237, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,257, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,271, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,302, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,325, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,357, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,360, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,374, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,406, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,419, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,439, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,457, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,507, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,537, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,572, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,575, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,617, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,625, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,634, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,661, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,674, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,705, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,722, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,772, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,787, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,819, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,827, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,911, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,924, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,954, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,969, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,984, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:14,998, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,021, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,047, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,104, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,115, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,151, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,165, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,222, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,233, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,267, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,314, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,318, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,353, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,363, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,390, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,408, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,412, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,435, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,454, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,480, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,517, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,537, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,569, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,583, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,612, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,628, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,665, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,672, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,730, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,740, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,822, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,839, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,871, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,896, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,908, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,921, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,942, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:15,966, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,005, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,010, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,053, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,063, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,097, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,129, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,177, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,186, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,205, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,230, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,242, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,278, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,290, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,310, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,347, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,358, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,406, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,415, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,419, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,465, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,471, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,508, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,521, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,549, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,588, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,601, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,716, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,746, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,783, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,811, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,821, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,855, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,877, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,923, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,928, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,976, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,978, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:16,998, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,023, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,096, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,115, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,122, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,163, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,171, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,211, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,224, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,247, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,256, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,279, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,323, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,333, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,370, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,386, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,449, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,482, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,499, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,530, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,534, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,539, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,564, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,565, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,568, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,603, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,629, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,654, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,670, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,707, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,718, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,744, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,777, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,778, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,796, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,822, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,851, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,877, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,877, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,887, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,921, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,922, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,957, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,958, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:17,968, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,015, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,029, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,067, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,104, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,119, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,219, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,245, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,286, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,315, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,357, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,374, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,426, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,428, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,487, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,499, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,549, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,563, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,661, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,661, Workqueue DWM: Sending message: Workflow
2018-03-01 09:53:18,707, Workqueue DWM: Sending message: Workflow
